"antiquewhite2"	"black"	"blue"	"blue4"	"blueviolet"	"brown"	"coral"	"coral3"	"cyan"	"darkgreen"	"darkgrey"	"darkmagenta"	"darkolivegreen"	"darkolivegreen2"	"darkorange"	"darkred"	"darkseagreen3"	"darkturquoise"	"deeppink"	"firebrick3"	"green"	"greenyellow"	"grey"	"grey60"	"honeydew"	"indianred3"	"lavenderblush2"	"lightblue4"	"lightcyan"	"lightcyan1"	"lightgreen"	"lightpink2"	"lightpink3"	"lightslateblue"	"lightsteelblue1"	"lightyellow"	"magenta"	"magenta3"	"magenta4"	"mediumpurple1"	"mediumpurple3"	"mediumpurple4"	"midnightblue"	"navajowhite"	"navajowhite1"	"orange"	"orangered1"	"orangered4"	"paleturquoise"	"palevioletred1"	"palevioletred2"	"pink"	"pink4"	"plum1"	"plum4"	"purple"	"red"	"royalblue"	"saddlebrown"	"salmon"	"salmon1"	"salmon2"	"sienna3"	"sienna4"	"skyblue"	"skyblue3"	"skyblue4"	"steelblue"	"tan"	"tan4"	"thistle"	"thistle3"	"thistle4"	"turquoise"	"violet"	"white"	"yellow"	"yellow3"	"yellowgreen"
"41"	8543	65991	57139	64793	10390	79611	6683	23081	538	4046	1601	60625	4232	146542	489	56667	55763	153768	55610	101928307	10299	56252	123920	112849	135154	55773	55589	97	8759	7122	375190	9397	51	440288	93517	160897	9205	80167	7355	5928	9373	6612	55615	64769	23396	83416	10553	57222	64746	51816	90522	9711	10092	2624	55917	100505876	60412	3275	838	474170	10947	54832	9373	586	51477	80832	489	10135	79805	5684	85012	11313	51762	92999	339287	123036	4063	2932	149461
"42"	9184	5970	51020	80862	404201	80777	9147	1452	84911	348013	51099	23645	10580	54065	10051	26047	6002	25809	7756	4714	115426	57493	2057	51029	3460	10672	84519	51433	23411	120534	25911	2005	760	10907	388662	162962	130026	50717	9232	100127983	6092	51449	2803	388272	9217	57291	256933	29919	966	124936	284021	55743	115761	1285	149951	1238	245806	65982	51491	6663	8826	158234	1384	29035	50813	64231	3820	92070	11318	92689	55166	4782	5204	130399	128646	79875	3820	405	100628307
"43"	81573	2314	221656	56006	652	79699	1841	84334	401321	9379	54806	57645	63924	4247	7153	51206	1479	1455	100508120	6636	123283	55266	29992	5774	55831	6401	4598	55139	27125	7637	1455	1789	54785	10322	80724	9095	8467	388588	9928	5290	84984	5700	84316	29780	9645	6382	10844	6236	116159	22868	84179	94	93663	8428	90861	9738	92822	80210	4647	203054	6118	4077	4792	132864	7227	5194	5729	23499	152195	6812	51517	65094	114294	30812	389813	5877	9442	2782	347735
"44"	79607	4267	81533	55619	5082	9741	4629	81856	339988	79694	22950	9861	5105	83931	3836	55671	54961	54499	81603	6209	84513	25770	5306	54885	144110	10054	387893	23195	9141	9290	27301	7465	10381	81615	116412	54979	55132	80306	80381	26960	25992	23555	6170	83874	57214	7832	1793	55870	51248	8930	57130	125111	158062	55338	201514	54797	9759	1854	57664	22927	64151	26258	11098	80821	10280	1182	93664	27235	63928	54810	2752	23131	9135	5140	3209	3514	4714	9481	3780
"45"	79866	1915	23428	9278	1633	23064	9204	56776	123036	27147	266812	2820	563	100130370	100506473	388228	64848	22858	4774	27243	9818	79140	57648	57606	55293	11227	30817	132949	5189	79778	155066	266812	7064	3654	94097	29122	55105	8562	51203	9360	131034	6945	27436	386758	1893	973	3817	2355	261726	6199	9939	79858	5191	135114	115509	55312	26100	283209	51343	9551	146691	6850	7709	305	51218	65080	2200	3557	55632	8828	10457	26512	6284	78996	6752	8573	7461	26036	3798
"46"	5920	80034	8439	144132	9812	84376	246126	6581	384	25796	203	8667	4800	10587	11285	730091	23545	9702	126070	4351	57446	202051	124540	7528	131118	8490	10466	259282	58487	147015	7978	56888	2296	64960	55103	94081	644242	79587	699	7078	80862	1536	152518	1154	64748	7644	84913	5927	83856	143384	9530	55384	9802	10317	84134	11194	9736	100505854	51054	11030	10659	84188	2120	4659	4691	8743	4163	4285	55014	441478	84868	266727	5910	57649	221914	5127	51540	203523	100128977
"47"	29116	51366	3257	400550	9732	54148	284161	150274	4287	50808	10491	2004	9469	64978	90586	54815	10667	25895	54518	3419	10749	79718	79954	11165	4233	8600	101927420	171023	4209	1084	130557	4430	8273	55764	53616	10285	285755	6654	9133	2592	55132	4088	57181	53347	245812	25880	400794	130162	25831	27030	29916	22932	54557	89884	79956	167691	9382	5784	100506302	100874107	130916	23122	5916	10611	55665	93649	3475	4711	6899	80219	112770	57136	2729	23275	200523	4050	51061	10114	83478
"48"	7453	10314	206358	57189	57669	10627	11046	55142	55057	645676	10367	1390	11067	7024	100128782	6483	9960	50808	4928	6059	9583	55036	1778	8540	9527	79644	9617	7528	65117	905	7791	26268	84650	1355	594855	889	55234	1452	128239	285343	8490	51507	5599	146547	10333	85465	5478	100616668	523	10606	2821	29923	85025	58491	53827	3073	1690	11149	8809	54751	55647	80237	83999	1499	11226	84852	5243	9910	55349	50854	5062	4842	79758	23508	162515	128637	56890	285812	11043
"49"	3301	94005	10000	4585	11279	901	55904	51185	100132057	9538	27086	80724	1258	51123	5832	5786	196463	5500	23321	51373	51433	5911	23066	10190	56670	55777	4481	5042	27332	84920	221937	5927	64838	58190	101928917	7771	7678	22998	55055	25852	8832	928	23269	80006	6567	153241	101927503	3776	9584	51275	112869	127700	126272	339541	55668	10565	286006	23613	5930	51581	1540	10782	79228	9813	2995	441025	115294	10539	440934	29883	54918	29896	65265	283152	7514	9214	64222	1665	83548
"50"	1209	5719	214	353189	84100	60592	51108	54800	80213	11269	5341	1362	84649	5605	4952	347918	6228	23554	80167	4715	54890	824	23463	23137	256130	6670	7189	6167	23198	50717	116447	3146	10651	55619	2868	55127	26873	2585	9837	57514	284273	1477	55252	79651	6100	151473	846	23432	400566	57636	10465	11176	644	5208	7392	4026	84065	26013	51363	145873	23253	122773	729680	2012	23381	91452	129804	55109	4524	9126	23307	92	84698	63935	115294	2833	9214	57139	2122
"51"	5007	401152	54535	10533	324	830	8653	5337	10663	80332	100287896	85363	57484	9855	8344	285286	4214	57569	7145	4636	55729	3479	9948	131566	286077	90634	55625	6431	5365	6374	4650	29121	54757	5710	23225	55279	84722	91151	3832	2869	9014	3903	162972	51192	152002	285704	5794	256435	22808	10330	55911	5230	8050	100129716	10495	9197	140710	10278	25992	114784	57693	5257	3736	27042	5064	79056	155060	550643	388591	4082	4905	55384	10628	5305	51693	2625	23132	57520	23261
"52"	55324	10061	79591	50862	51306	81554	28968	26013	8867	55005	5711	331	9370	4713	8568	7733	23354	5630	57798	6923	8227	142689	6873	29985	26063	84938	1185	6433	92595	25817	4832	128553	348235	145508	64116	53637	26071	169714	9582	29978	23097	1984	55632	2852	5433	3514	113091	2934	6120	5018	6844	84333	51126	259282	2769	3611	58476	29896	25879	286207	23063	100506866	54993	54756	55170	9689	727936	7965	3652	50640	1523	4054	123	6324	6635	9365	7009	3842	136647
"53"	8743	8987	51560	10681	3964	10204	79029	134147	100507384	9556	10579	10000	54566	389541	63933	2487	51075	100506898	28996	267	26098	29798	92856	55366	23557	10335	114609	129563	80746	8190	28989	152503	84984	54926	84866	56241	79846	4089	701	10768	54680	1211	55778	83707	5422	10923	54737	349152	84910	80216	56852	64147	64747	64969	79861	201299	390595	23253	6152	401612	5411	6801	80034	6414	7014	9522	55227	100144603	3227	619190	6916	112812	64092	84769	117178	23224	51367	56947	6768
"54"	219285	6777	1441	8091	9866	261726	3597	7001	54502	116988	439921	374443	1891	9785	10237	54822	5162	29094	6799	29934	79705	64425	10252	6935	3712	1513	10190	54858	5997	121551	54820	10867	6713	3308	100128946	10096	3626	1979	83990	8880	7798	9296	8573	1880	440465	54855	83744	117	4038	6945	27178	2650	23185	4735	79989	100505641	10254	100423041	7626	923	79668	55084	79739	54675	25959	10370	8444	11099	94121	92482	64127	2263	9775	23509	8745	10225	80336	4089	4035
"55"	2634	8935	130497	55577	64858	7184	9324	55384	6904	85440	101927668	142940	6319	150684	3927	25840	139231	84335	64866	80256	26207	8539	11076	91283	3845	83604	115825	654433	84524	1131	387723	55740	54962	11270	107	8476	57731	2260	3014	1499	100506365	55704	80155	23157	633	85459	65268	57446	79644	8678	25852	51762	51184	160428	90736	23161	55585	22873	79987	3909	2057	6093	8846	1672	79716	80146	10051	10383	57226	51312	9056	10152	38	51451	90133	9619	203259	10659	5547
"56"	9619	7770	113235	6001	57496	29766	1378	9991	9690	10084	3176	54464	8874	56834	10004	84286	100505573	8624	6414	817	3843	646214	162989	123879	7867	391712	246184	23304	9332	91526	103344931	84708	3700	51291	8659	51101	286052	204	63874	3204	131375	83658	157922	9807	729082	55616	8029	22821	10203	54534	203068	5504	5229	84448	7004	100129361	84809	10052	57184	23475	100859930	8780	3915	127829	3680	440757	54861	6654	23096	137392	5106	10885	2908	26268	7273	9262	81030	23263	3082
"57"	9221	23347	90338	55764	285231	6009	317	90592	27042	64151	92521	79848	80704	63905	356	135114	9330	7569	8451	9045	60561	25896	8545	23177	54928	255743	57614	348995	51512	80110	9814	222235	2817	10695	80315	27031	2140	64375	92579	7343	6093	51474	4117	49856	26472	3913	54675	118611	196740	10038	114984	4285	3622	11278	84303	51440	29087	23366	219743	9136	5564	5903	80023	9445	8886	10544	23190	54887	25850	7045	80232	84838	27309	11095	3631	84919	4637	51105	402778
"58"	7903	55266	5906	6653	25943	123811	10194	5228	116093	51535	3735	28991	6285	1676	7319	645513	26009	55705	6672	284361	6201	6721	55667	29880	3557	28823	57020	54762	23112	10153	338692	503639	22948	6915	83869	340252	100292680	54059	6790	134218	28981	1175	5298	54516	7280	9215	3762	26355	55183	1186	374882	5724	57472	2043	64324	140809	1659	10100	55796	10046	51524	83856	5334	734	26995	710	6999	1435	7832	54906	929	2045	55968	134145	1592	57532	155400	285512	9914
"59"	8886	5300	30819	9139	101929787	6500	8812	54477	55466	129642	8453	137075	54529	5245	3633	25862	4744	8455	50804	54939	3097	3595	5775	6443	162073	55076	79144	387535	5294	2625	219931	80055	55654	7375	3899	26009	6905	8620	6573	153527	84837	5339	8943	64897	84894	645784	8915	85458	1452	10815	11018	84815	7325	161176	10043	10581	7534	493	57180	2784	129531	55422	7804	10283	51282	389072	5567	6388	1548	5962	25798	26504	90390	123169	55892	915	116442	6210	286207
"60"	55795	3185	24146	10750	64343	11057	285513	8621	23235	84928	862	27	7018	10274	161497	4916	1207	9762	129285	23313	55596	2774	440957	23428	9521	9522	10196	64421	389072	158586	3777	3895	5918	3150	145508	5599	89795	158135	3161	79670	167691	2048	11137	83742	123096	9973	9169	6512	54583	113791	79973	10449	54951	9900	80321	100128327	10743	1734	3625	116986	23560	22902	5866	54069	84630	387763	10769	311	89876	51313	408	9793	50999	8874	84951	133418	23518	149041	3354
"61"	9587	6428	26118	7030	7536	93663	64795	55471	163486	10309	100996506	10681	1374	90411	23060	221960	112479	3069	79670	6919	339324	79719	9733	5597	8161	58478	6868	6204	51322	283417	29952	2339	22870	79876	352961	800	54830	80233	11004	23759	11183	55112	54850	25941	56999	823	101669764	10190	5238	203197	375790	151246	2885	147166	284001	80003	80003	399972	9825	2295	26276	6236	648987	10846	55070	9181	657	1154	83852	29896	58484	10606	11333	113115	10130	10730	6400	152485	56606
"62"	25942	1211	84284	10645	25959	339290	57488	7516	257397	221294	92999	10479	51465	51031	2931	100271722	10109	79018	158747	9380	84897	316	85439	2967	128637	6320	11010	150759	4216	29066	64847	57730	79133	57634	210	152559	90161	9659	55839	25921	150962	1845	10600	25816	2189	2078	64063	100507584	2799	221786	9830	114907	22919	54726	100192378	7046	55054	376267	2230	634	23131	6744	64167	219931	5528	10451	148268	22990	79671	5898	2107	7743	11191	29934	8846	2152	51447	8569	7760
"63"	80308	27030	3916	10529	3200	51110	9208	100272147	100506392	285193	55553	9497	653677	81621	29988	55832	79939	55900	8828	7332	63901	641977	79744	7846	10371	23201	1622	57534	987	100288142	4772	4147	22954	57761	10818	23215	389432	57519	55215	9410	647070	8209	6015	8773	401115	10802	116966	401014	90865	79833	54901	3111	56907	51230	705	9758	23345	54751	6175	3293	3658	148327	112611	10140	788	941	58494	57103	404216	54841	3101	10732	51012	51398	956	914	134549	5463	55209
"64"	9933	435	55022	100129250	317662	800	55252	57659	6789	6138	5802	3576	2206	3692	8086	80196	27163	135228	23491	59286	9197	9184	56986	51319	26061	11014	515	22884	56983	23408	9260	84914	80790	80227	3737	131408	57091	389119	137695	6257	7052	56647	7916	83985	9537	6875	29092	112937	7326	6442	54898	8548	55016	643365	9704	84336	57612	1000	122704	30848	56910	284390	91	26258	100506299	11128	152137	348110	92797	29841	158747	84923	64219	6627	154810	284996	55343	4144	7172
"65"	845	3936	57864	23413	23743	79109	23036	5991	2591	514	5734	6368	5519	10522	3671	9252	6938	26088	414777	11066	9184	55435	440836	100506783	6647	10048	3052	10130	51092	1540	132160	54552	1786	9820	64581	1404	176	158158	387103	10524	1393	6051	100506668	10856	103344718	6400	252983	493	3672	7746	9409	5868	2752	3360	7140	84792	23780	100127972	50861	711	208	54751	84632	5062	2192	6355	2957	5695	9802	170691	56261	80095	598	114885	163051	26528	120526	4926	81492
"66"	3995	29844	6869	4012	8178	22850	113802	595101	58495	85460	112	8405	51144	285367	84720	728558	26147	119392	1725	4357	9774	10564	6642	51619	2069	4060	27236	55108	157697	57186	10519	10234	29097	9260	200316	79642	80155	100506054	22974	440503	26098	10097	122830	91107	4055	7189	4795	7352	63874	6903	6768	85406	8832	23774	8646	6573	10781	767811	254863	4063	375035	100652772	64065	100505494	55740	4853	55294	54707	8021	57616	58191	55766	27436	115123	26608	22806	115352	84935	7009
"67"	317649	8522	83442	1870	2012	10550	253260	54940	8447	4288	26191	2921	54932	326625	81857	731789	9976	79819	586	23016	1184	55285	51174	81790	55856	159091	207063	5204	29062	100129387	7030	5168	4693	408	100133131	55818	150709	9644	83540	26137	23327	1312	23363	1026	2296	4189	56834	5618	80161	23230	8508	10229	3964	286151	65220	2932	22984	201134	284273	6296	29945	360023	3770	9481	200958	1824	23200	7353	5802	744	5800	6915	1737	1019	2529	1209	4882	5728	10916
"68"	5696	7398	10376	8832	51633	57511	5331	6693	3568	7468	83888	220213	10485	51312	2590	80775	51043	5507	5289	80346	80143	117145	92140	27303	30	83872	60488	56965	6249	121441	3831	1028	55748	4064	64288	55971	80006	26268	29028	4329	7259	80230	205717	26277	6597	10396	10114	796	801	84148	25893	100505875	286144	50863	9487	145282	6249	57630	2192	10922	3620	1739	79648	146198	1964	7130	54829	58505	283232	378938	8992	118460	1528	23600	100128046	23067	974	6194	553
"69"	55181	57085	408	101927253	5010	11034	7544	55720	25898	51256	26137	152078	9400	126328	8732	119016	11231	23607	9641	573	51447	91647	4719	7314	8564	9205	27185	27128	10772	8838	393	8910	9823	4361	388552	84961	100287765	60492	9768	598	59343	131601	22995	27071	22795	1027	55151	10102	91050	89870	341	84230	23161	100133036	1565	8468	1286	1284	84532	4068	9766	10497	3219	285237	1611	23704	27314	91687	4750	2778	1508	10622	2180	101927811	1106	55291	101929623	55691	7091
"70"	83937	3983	84790	9501	4921	51012	339988	401022	6855	26297	6237	64581	7582	54784	55715	503538	84225	286	91612	5036	79879	659	9194	100507217	4286	253832	56943	55769	6877	9048	7421	57456	160	1650	79679	8065	5175	57449	9055	7091	2908	338382	5601	1478	90993	11156	29969	2115	64792	51006	79847	23556	203228	100132707	79414	5515	4134	403	10256	171558	79364	10559	101928784	94039	9375	8786	283208	22874	8110	84231	11062	150962	80821	9557	55216	10507	6929	4629	10168
"71"	3163	50865	83714	440104	3987	57142	55284	57505	10164	54920	101927609	11238	11169	9669	8291	11019	400657	5119	9147	2962	283588	27303	51196	90624	686	7422	10920	6565	83732	9254	81855	904	80010	667	5347	7905	9175	100505687	27032	23710	9436	5795	8394	5692	2589	5930	5289	54972	9562	374819	51692	283254	302	493812	755	26100	535	3842	6729	10657	10865	118980	79956	51643	100129361	57118	2882	84545	4137	753	822	23030	11216	101410538	670	28639	489	89890	84056
"72"	55011	163882	22977	128989	23001	56963	23512	80332	54954	23604	10189	5337	5915	84326	2677	9498	10363	8568	11213	9217	26058	10277	4048	79750	51660	23443	51259	80764	23503	64783	1371	9497	23596	64599	79742	10745	607	54906	79622	55291	56907	9344	84255	55526	4247	4063	4435	101927974	113251	93210	50814	55353	27020	79807	114900	8817	84342	28970	6234	3755	81603	129450	3713	79899	5681	84838	389136	2923	10521	5937	55794	80174	3725	79869	102682016	9235	84689	406886	10730
"73"	27095	10055	55845	6502	9486	3030	100630923	51631	81501	818	642533	57488	2070	4670	56904	472	55757	1024	246329	21	3492	23012	51292	8803	401264	9652	824	54520	51768	338004	2806	79892	10055	8175	51639	403341	1576	474170	101928424	78994	55238	9550	4744	25930	56886	79770	374868	3208	401494	57577	51755	10919	304	151295	10099	26959	122060	145407	79230	3816	7920	23047	100289255	166929	387509	84102	28512	1211	64901	6428	1192	102724275	8772	7580	79447	8831	118924	55278	2561
"74"	51011	80306	23770	100862662	11099	5825	55000	2967	64062	150759	80349	5165	7849	9087	6217	5279	55148	84186	80205	3423	253018	84924	8621	11167	5436	55255	509	7941	84173	55183	9282	157680	51701	55347	154822	768	29903	25802	7298	55781	55620	79666	81848	158293	51294	5450	283518	7328	9685	9910	55794	55094	132864	100131275	2595	25831	84993	5178	7512	79094	55573	9169	100507098	7813	8890	1889	3479	3454	79726	8539	114294	80025	960	286753	10478	134	143689	84527	54361
"75"	3937	54472	22852	1017	65125	154150	399972	56893	64699	22902	5528	353274	5678	55520	7090	345462	11035	5211	90987	27315	3757	10152	10595	8898	57476	55750	55149	55789	7581	54360	1795	3248	54732	475	146556	148867	1089	285331	3455	26010	128434	54107	200916	113115	5034	7163	55909	23452	25945	54619	3184	65981	1992	163131	143187	57486	220004	79953	321	51224	23172	9987	3749	196	255031	84826	1491	10591	80206	64641	27069	85495	10184	84236	200035	6416	9735	26048	4939
"76"	79960	1605	10009	5966	255027	64645	NA	55771	53358	5810	84888	3841	1291	2873	4916	286161	129450	23350	89978	55809	7403	79598	54510	3572	637	3490	2787	9704	54516	79891	22879	9208	51155	2237	6440	22864	55805	10955	10736	7106	84278	6614	3490	64218	11237	51237	113510	84515	10371	6891	522	2072	54554	51013	101928087	23294	26093	116987	55850	4284	5993	647070	285043	84858	84545	63898	9781	9419	56964	51582	2965	5118	139818	100272147	1421	84557	51093	3233	9711
"77"	7128	4152	2952	23307	64150	401093	NA	83479	55176	8310	114907	340340	116238	3663	4524	3696	79682	23369	NA	80067	4322	3996	51663	5229	51606	7321	112950	64748	2145	84656	10131	3842	1841	5467	81579	3187	9901	800	1063	5813	51755	8418	23636	7528	57522	22929	129880	51320	84280	3660	23583	6693	1312	51534	9577	100129029	896	89853	55915	23627	9459	3480	3929	80223	51310	3172	23196	6363	55897	1842	55092	56993	90871	55658	56977	3932	55066	79074	5034
"78"	1994	51253	642533	3268	3658	54834	NA	22839	83692	892	400949	5926	90378	5216	79096	5793	9693	166614	NA	28956	152485	134265	23683	8543	2271	81931	57142	25799	5824	84707	51109	7525	79850	158	64121	7067	1896	6558	2305	55156	3184	11314	51592	10653	1293	11276	374907	390637	57556	10884	199800	79577	23765	652276	29103	285181	286122	64321	51496	27434	3475	284695	1296	79939	3818	11180	100653022	25917	56242	55033	94107	83461	1363	139322	5833	8530	10277	7266	5565
"79"	10667	54499	6538	83852	130507	585	NA	80097	113026	196074	51727	7431	199990	8815	84940	23457	100499466	23446	NA	9275	27075	2810	221491	3077	6632	9655	5713	5451	22978	8418	128308	892	11282	9869	11170	84455	6915	5728	5888	9409	2350	55110	4323	8971	64175	3385	84639	219793	64418	92335	11243	3142	114625	23392	64855	955	26586	85456	118424	54928	4047	8301	54880	84548	23759	55534	116835	26003	101929034	51290	5184	50488	51719	84062	2946	54386	3704	5806	6871
"80"	14	10491	4521	11078	81035	51534	NA	55825	10350	2774	7060	6391	284992	58497	92140	54455	27183	23429	NA	55233	90102	23213	29937	509	7170	7528	84572	51780	85019	10641	23125	9627	23786	7351	728661	170692	340591	4154	9895	6840	29899	377	55239	6715	56925	81618	100507494	101928153	9581	4122	4722	3107	26090	5094	7133	55749	6525	28992	220108	29944	9330	23376	84937	253827	24142	11054	80311	4702	79716	84955	7334	10024	7389	79913	2944	729230	8439	66008	54509
"81"	9100	79882	84858	85457	100190986	23429	NA	57486	54940	94081	51455	4007	22847	7323	4351	91039	286336	1488	NA	6667	63971	149647	828	51449	221472	23213	441951	55790	51128	158219	84514	55752	2595	829	646074	55975	441151	100507171	7157	65220	55084	2673	200205	100134937	50509	4739	22916	3856	57092	10480	7351	10890	60684	22979	22824	10740	375616	2318	6815	51741	79023	NA	6004	6668	220074	23120	253959	51203	8365	1615	57121	961	135112	2005	6774	5880	493856	3189	9204
"82"	10791	7596	93663	91544	83478	3428	NA	10097	388948	23247	23468	90589	100506713	60314	57620	51433	4300	221955	NA	9158	321	27199	92400	163933	81892	85313	9842	54726	340277	2963	8065	960	28232	89781	79813	8491	23062	2934	3425	770	7429	55573	5253	100287569	10951	7770	54852	8573	398	55787	25813	4863	2012	131540	118491	1263	101928068	65996	1977	57379	23143	NA	55107	134553	5228	114609	7750	196410	477	5955	9976	6453	22902	64757	7141	3843	79037	23548	84000
"83"	5993	55832	10625	124790	NA	960	NA	79939	134218	55591	4257	120935	152831	9168	3824	10804	29780	4478	NA	10518	58486	255394	22926	10450	2067	7158	8566	57223	51668	349136	6452	80823	55164	29965	6509	8496	7534	55757	332	60558	7707	573	11146	11335	55209	91319	6556	116224	3607	10209	57567	8458	4800	90861	55081	56949	100506469	4708	338328	57148	84135	NA	647589	100505812	10682	126792	84561	9972	1374	23099	5329	100507050	7803	84656	84148	55153	5589	7786	200895
"84"	1356	4791	8933	23042	NA	54664	NA	9639	25941	79656	151126	100996419	55122	10552	59285	2060	55056	79109	NA	140823	23275	57214	81622	93621	26094	57381	6696	3631	11165	8013	121274	23253	6839	9377	54823	64225	57710	6426	29928	84298	23185	29992	2273	834	11167	94031	6813	5062	126969	55658	373156	550631	6386	10265	22859	79058	284440	5789	3508	284439	51651	NA	340419	57562	9682	4584	131544	64708	4826	23347	130535	9931	57600	554203	6747	100506963	962	57679	400238
"85"	1777	252839	138428	51136	NA	6240	NA	90338	160364	54797	165186	728723	124	9343	78987	19	221302	8723	NA	84545	57621	554174	115294	3422	55142	2004	54931	56994	1612	160365	10430	63920	150368	7942	3594	727	5820	128553	11065	678	55252	54471	4673	27032	378	8082	140597	6259	122622	29115	27166	200830	2512	1140	56975	10425	376693	3223	8517	115701	2926	NA	3163	83640	718	4747	4651	4729	135250	23517	1054	3858	518	84833	56886	10563	51497	23234	215
"86"	10328	10130	56999	26027	NA	55207	NA	284071	4436	5527	9863	64430	2626	10778	656	6934	79567	55276	NA	55163	81532	221188	10069	23301	54536	5980	9577	4437	201283	7040	137964	4093	55973	3217	64764	27146	51700	5303	1841	84060	2707	526	57326	9750	29888	643733	84260	55326	152098	80306	51231	55143	101929693	2977	4542	58480	11056	8019	2187	343990	79441	NA	9256	6251	27143	25939	9023	23589	79815	23432	22906	7169	8228	9790	55727	1236	23352	375743	2519
"87"	7511	7559	101926903	9555	NA	195827	NA	165324	57474	54926	26577	725	23568	7416	53615	100506658	23207	79621	NA	11079	79960	100874195	7068	1545	5887	1281	583	10495	25836	6563	23625	6434	6746	2683	1268	91975	100996485	1834	5427	8826	7543	9631	4001	55129	4833	85007	9874	473	1780	30	51657	27235	59345	2730	8260	2776	7727	100130894	2286	56975	54925	NA	1961	839	51497	7078	5789	26020	100885781	4327	51170	221078	51100	55341	2673	9329	55824	23129	28999
"88"	6478	830	64147	2990	NA	59345	NA	23230	64395	63916	133015	8503	101926960	51263	93183	55174	51338	7084	NA	2314	57763	54454	5130	55529	5212	27032	60682	50619	55578	9651	5566	55190	2063	23660	54788	100101467	138162	1629	130589	6622	3176	51304	51691	6626	29901	90701	80125	100616446	353500	57192	80727	9255	5000	4719	55276	51550	2322	11076	4771	22924	1399	NA	4987	490	26127	816	337876	6892	2549	1362	100505573	81533	1075	26515	100874292	79918	6778	57602	91010
"89"	84522	221178	150290	867	NA	10466	NA	2947	1540	285671	8569	23285	112817	7068	140885	8675	3587	1368	NA	125988	23166	80005	65061	2012	11326	81545	56898	390980	963	2155	6793	131566	124583	23395	11202	23451	122704	57235	10112	25836	9908	23135	5281	23092	3954	2802	113235	5350	284	29928	10489	205	93010	160857	9475	11275	4049	254048	9882	388125	9282	NA	64760	54665	9811	3187	4613	91869	164656	5217	9450	55105	51768	10540	27125	55102	9750	9753	57167
"90"	79571	6416	7337	4747	NA	3146	NA	51324	11054	157869	2119	56252	100499227	55643	388284	1571	2033	23063	NA	9663	85315	6093	84220	85016	5002	50484	10605	79621	51077	201191	5094	7320	91461	4043	283486	51322	84245	5376	25890	2029	1478	113510	90007	8836	51026	55102	6507	5134	8895	80018	6817	64770	54918	8490	541565	5049	51281	54540	203069	6556	57458	NA	100505841	90	65985	79658	255520	79074	50506	8697	942	3164	283140	10600	22936	5583	8662	23047	64167
"91"	9776	358	79807	5792	NA	55752	NA	11329	3082	23164	10558	23469	10110	10772	119587	200958	10067	23596	NA	9784	331	1956	8645	10979	29099	27295	89894	10658	79780	6753	9940	744	3607	6293	134145	7072	11280	1028	51659	81627	8621	55831	148423	1439	10257	100133941	55814	8322	100272228	10605	1676	2819	56681	10579	57418	4301	4771	27101	137872	817	643866	NA	203430	9749	81693	1022	387882	2767	4915	10413	9987	5296	60526	23313	NA	29091	65244	9931	158801
"92"	NA	55720	131450	11276	NA	27161	NA	100129387	10205	958	10939	84726	91584	9805	2319	100505648	4084	23601	NA	8625	8604	6917	5682	9853	10121	7178	7855	4649	23032	55765	57606	147694	5328	81611	1654	54968	80153	134466	4173	57223	22931	8564	79918	58509	255783	55023	8832	101927181	7779	161424	133957	23181	103910	9731	1384	51097	8914	80131	6227	57611	23367	NA	4302	92342	11315	57649	23471	148808	6487	2321	57698	79068	52	3553	NA	54872	81558	83544	4761
"93"	NA	59349	6041	10821	NA	80856	NA	3329	5481	22906	26037	29789	164832	9470	55714	331	80262	89782	NA	51329	348094	5289	389362	83787	154091	339761	8905	7994	57798	653275	7172	501	57410	9212	3791	9043	57695	64839	9500	10211	28966	6926	128077	23508	79047	115201	23223	10659	7027	145567	81611	65988	26509	57690	3875	9491	2771	54916	197342	64843	7329	NA	400831	9306	9696	51703	3537	55228	79183	6907	84317	9814	5046	3215	NA	340348	152926	22836	53944
"94"	NA	834	4905	79088	NA	55917	NA	23126	57162	51196	4037	148189	51360	9826	127943	286411	4677	953	NA	432	6899	402779	10418	2791	84816	5728	221830	100505894	79789	26049	25973	23590	4174	23633	124801	121536	10277	51520	891	10527	285343	3184	79718	201633	196740	3001	127841	127544	6234	729614	54788	55281	1069	157697	64432	6281	51559	56256	57095	56241	26147	NA	644997	65986	23300	4193	116159	3609	146712	659	18	80317	9559	51318	NA	55844	81576	7178	54978
"95"	NA	10371	6415	132158	NA	50809	NA	23181	340481	91584	60685	4798	2273	5463	990	4255	23363	1954	NA	3421	92979	340527	11259	10920	7145	1390	51312	126231	10016	414927	84961	29065	3759	3015	28996	117247	57690	26054	148254	79718	9839	25915	84285	2826	54910	9262	1728	148189	6594	84449	91137	245	2764	26099	56911	7741	25823	23476	3614	864	23484	NA	100132354	140609	284406	3640	55084	1515	8495	5069	6619	113444	8434	83443	NA	51351	257068	54878	25852
